,Date,Open,Adj Close,Volume,pct_change_c2c,pct_change_intraday,10d_realised_vol,count,pos,neg,net,abs,pct_change_c2c_next,pct_change_intraday_next,Volume_next,down_next,Short Volume,Short Exempt Volume
0,2021-01-28,39.540000915527344,35.65999984741211,85250700.0,-8.564102955353569,-9.812850223257229,110.7401856695559,9.0,0.0208747514910536,0.0208747514910536,0.0,0.0417495029821073,-1.3460447119748475,-3.90603737048681,42030900.0,1,23130317,809070
1,2021-01-29,36.61000061035156,35.18000030517578,42030900.0,-1.3460447119748475,-3.90603737048681,109.25464200114824,44.0,0.0258706467661691,0.0281449893390191,-0.00227434257285,0.0540156361051883,-3.467882916770848,-3.8777318867213126,43460900.0,1,10293959,630121
2,2021-02-01,35.33000183105469,33.959999084472656,43460900.0,-3.467882916770848,-3.8777318867213126,110.18046615337371,9.0,0.0193783326830537,0.0156067108856808,0.0037716217973728,0.0349850435687345,-8.657240005796185,-9.032252651550325,69647900.0,1,11840636,95715
3,2021-02-02,34.099998474121094,31.020000457763672,69647900.0,-8.657240005796185,-9.032252651550325,117.9165963535146,7.0,0.0207681365576102,0.0261735419630156,-0.0054054054054054,0.0469416785206258,2.38555693165039,-1.9450422125291664,35312000.0,0,19231252,492216
4,2021-02-03,32.38999938964844,31.76000022888184,35312000.0,2.38555693165039,-1.9450422125291664,120.0505382160976,14.0,0.0252180061277398,0.022625500824888,0.0025925053028517,0.0478435069526278,0.9130951073325068,-1.6267727569276913,31565000.0,0,9381871,374761
5,2021-02-04,32.58000183105469,32.04999923706055,31565000.0,0.9130951073325068,-1.6267727569276913,119.32469853807363,2.0,0.009090909090909,0.0,0.009090909090909,0.009090909090909,6.240249758531435,4.415819073158429,62230800.0,0,9150435,141065
6,2021-02-05,32.61000061035156,34.04999923706055,62230800.0,6.240249758531435,4.415819073158429,88.66243206944894,12.0,0.033040784718637,0.0224574083634486,0.0105833763551884,0.0554981930820857,5.873715256425527,-3.1434764784257454,72376000.0,0,14667298,208177
7,2021-02-08,37.220001220703125,36.04999923706055,72376000.0,5.873715256425527,-3.1434764784257454,80.13528129964281,4.0,0.0171799706683427,0.0131992457573852,0.0039807249109574,0.030379216425728,5.880718382111194,3.441725177641864,44243200.0,0,11841954,115360
8,2021-02-09,36.900001525878906,38.16999816894531,44243200.0,5.880718382111194,3.441725177641864,85.74647047379142,1.0,0.0361635220125786,0.0283018867924528,0.0078616352201257,0.0644654088050314,-6.471044077794641,-6.422020091604726,45177200.0,1,7292643,90561
9,2021-02-10,38.150001525878906,35.70000076293945,45177200.0,-6.471044077794641,-6.422020091604726,79.67944016598582,6.0,0.0509933774834437,0.0139072847682119,0.0370860927152317,0.0649006622516556,-7.254902233157923,-7.488125835764017,51863200.0,1,7049015,111688
10,2021-02-11,35.790000915527344,33.11000061035156,51863200.0,-7.254902233157923,-7.488125835764017,77.5847190104728,4.0,0.024551463644948,0.0198300283286118,0.0047214353163361,0.0443814919735599,-3.624284931496746,-4.346524989239718,60359100.0,1,9817041,104907
11,2021-02-12,33.36000061035156,31.90999984741211,60359100.0,-3.624284931496746,-4.346524989239718,81.22990336170783,5.0,0.0274131274131274,0.0216216216216216,0.0057915057915057,0.049034749034749,-12.754621480057116,-7.261826355542233,180294300.0,1,10996795,141903
12,2021-02-16,30.020000457763672,27.84000015258789,180294300.0,-12.754621480057116,-7.261826355542233,96.08868506296588,16.0,0.0263035226743024,0.0181128054871146,0.0081907171871878,0.044416328161417,-2.729885864642101,-3.2511606104088084,151007000.0,1,31763449,771478
13,2021-02-17,27.989999771118164,27.07999992370605,151007000.0,-2.729885864642101,-3.2511606104088084,86.60491843711932,30.0,0.022156342643158,0.0213761897331877,0.0007801529099703,0.0435325323763457,-7.05317523188056,0.7202893430347848,313175100.0,1,27973805,655852
14,2021-02-18,24.989999771118164,25.170000076293945,313175100.0,-7.05317523188056,0.7202893430347848,94.0731077174876,19.0,0.0248701831101393,0.0202241049467067,0.0046460781634326,0.0450942880568461,15.21652726299867,7.327903437053473,320063700.0,0,34363965,1371892
15,2021-02-19,27.020000457763672,29.0,320063700.0,15.21652726299867,7.327903437053473,116.95859916655346,42.0,0.0231237322515212,0.0179851250845165,0.0051386071670047,0.0411088573360378,-3.4482758620689613,-6.542053218848272,183049500.0,1,43712879,2193400
16,2021-02-22,29.959999084472656,28.0,183049500.0,-3.4482758620689613,-6.542053218848272,112.49144093221352,11.0,0.0189079683580937,0.0163997684738568,0.0025081998842369,0.0353077368319506,-4.46428571428571,3.043146931387465,145289400.0,1,23404476,359383
17,2021-02-23,25.959999084472656,26.75,145289400.0,-4.46428571428571,3.043146931387465,110.2363536647898,15.0,0.0261904761904761,0.0154761904761904,0.0107142857142857,0.0416666666666666,-1.3457966742114524,-1.198052062121726,90095700.0,1,18105242,876676
18,2021-02-24,26.709999084472656,26.38999938964844,90095700.0,-1.3457966742114524,-1.198052062121726,102.9804789321502,14.0,0.0193712289615751,0.0112734201333756,0.0080978088281994,0.0306446490949507,-9.208034715335977,-7.203720497039399,161776400.0,1,13002388,663793
19,2021-02-25,25.81999969482422,23.959999084472656,161776400.0,-9.208034715335977,-7.203720497039399,107.35966395221637,13.0,0.0277406417112299,0.0157085561497326,0.0120320855614973,0.0434491978609625,-0.2504151428839862,-1.2396741113686645,119588600.0,1,23168339,889578
20,2021-02-26,24.200000762939453,23.899999618530277,119588600.0,-0.2504151428839862,-1.2396741113686645,96.15248460777804,17.0,0.0188943317004898,0.0128294844879869,0.0060648472125029,0.0317238161884767,3.807530803082382,-1.508539341241624,84352800.0,0,16569138,946896
21,2021-03-01,25.190000534057617,24.809999465942383,84352800.0,3.807530803082382,-1.508539341241624,96.44567800231508,8.0,0.029445073612684,0.0215175537938844,0.0079275198187995,0.0509626274065685,-1.330108548204756,-2.0800018310546875,73539700.0,1,11926625,188685
22,2021-03-02,25.0,24.479999542236328,73539700.0,-1.330108548204756,-2.0800018310546875,78.1664573113513,10.0,0.025608375778155,0.0171194114318053,0.0084889643463497,0.0427277872099603,-3.635618489750725,-5.6022394211796,76548900.0,1,10369151,294724
23,2021-03-03,24.989999771118164,23.59000015258789,76548900.0,-3.635618489750725,-5.6022394211796,79.6156295115251,19.0,0.0213447171824973,0.0205442902881536,0.0008004268943436,0.041889007470651,4.83255354927743,-0.4829007540896509,160436400.0,0,9908184,226041
24,2021-03-04,24.850000381469727,24.729999542236328,160436400.0,4.83255354927743,-0.4829007540896509,76.06263481936008,24.0,0.0227407553885703,0.0122602333399248,0.0104805220486454,0.0350009887284951,-3.154059012272592,-1.6830863593570011,172875900.0,1,26963673,691303
25,2021-03-05,24.36000061035156,23.950000762939453,172875900.0,-3.154059012272592,-1.6830863593570011,56.76268561819835,18.0,0.0297941495124593,0.0162513542795232,0.013542795232936,0.0460455037919826,-5.970773526607076,-5.258729389682151,93973900.0,1,29092026,2212853
26,2021-03-08,23.770000457763672,22.520000457763672,93973900.0,-5.970773526607076,-5.258729389682151,60.79868188145933,6.0,0.0205200501253132,0.0194235588972431,0.0010964912280701,0.0399436090225563,7.726464190715898,3.763905473495236,99106800.0,0,16902297,776647
27,2021-03-09,23.3799991607666,24.26000022888184,99106800.0,7.726464190715898,3.763905473495236,66.01816744374764,11.0,0.0218687872763419,0.0159045725646123,0.0059642147117296,0.0377733598409542,2.019784692890525,-1.1186603234689452,102847800.0,0,14120891,221271
28,2021-03-10,25.030000686645508,24.75,102847800.0,2.019784692890525,-1.1186603234689452,67.09654827363416,10.0,0.0173697270471464,0.0093052109181141,0.0080645161290322,0.0266749379652605,7.999998150449805,3.005775554391628,84337000.0,0,15916562,376260
29,2021-03-11,25.950000762939453,26.729999542236328,84337000.0,7.999998150449805,3.005775554391628,65.16368976981627,5.0,0.0214205186020293,0.0236753100338218,-0.0022547914317925,0.0450958286358511,0.7108138320668367,4.58430581067764,58489200.0,0,13274989,151295
30,2021-03-12,25.739999771118164,26.920000076293945,58489200.0,0.7108138320668367,4.58430581067764,65.90032767250884,9.0,0.0245840576111249,0.0208592003973181,0.0037248572138068,0.045443258008443,-0.482909213960514,-2.0475300114503683,56101500.0,1,9349335,138730
31,2021-03-15,27.350000381469727,26.790000915527344,56101500.0,-0.482909213960514,-2.0475300114503683,60.580933129913845,2.0,0.0168697282099343,0.0131208997188378,0.0037488284910965,0.0299906279287722,-4.404629581374364,-4.26167996130257,72869300.0,1,8837631,119266
32,2021-03-16,26.75,25.61000061035156,72869300.0,-4.404629581374364,-4.26167996130257,65.50016678298522,3.0,0.0203252032520325,0.0304878048780487,-0.0101626016260162,0.0508130081300813,-1.5618958076761058,2.814023710552227,76465400.0,1,12110063,221019
33,2021-03-17,24.520000457763672,25.209999084472656,76465400.0,-1.5618958076761058,2.814023710552227,62.18221049166583,7.0,0.0265324794144556,0.0118938700823421,0.0146386093321134,0.0384263494967978,-4.879014624772083,-3.0327537965339477,57141400.0,1,13085558,230820
34,2021-03-18,24.729999542236328,23.979999542236328,57141400.0,-4.879014624772083,-3.0327537965339477,62.25654821245728,11.0,0.0180383314543404,0.0126832018038331,0.0053551296505073,0.0307215332581736,1.4178488702180525,1.2911264597552223,57611900.0,0,8741624,173689
35,2021-03-19,24.01000022888184,24.31999969482422,57611900.0,1.4178488702180525,1.2911264597552223,59.47861198517002,4.0,0.0,0.0222222222222222,-0.0222222222222222,0.0222222222222222,-0.4111857842292954,-2.6918444866358384,46208100.0,1,9475619,142562
36,2021-03-22,24.88999938964844,24.21999931335449,46208100.0,-0.4111857842292954,-2.6918444866358384,50.58327159736557,4.0,0.0175280086736537,0.0142753885074087,0.003252620166245,0.0318033971810625,-3.9636627237364497,-3.083332379659017,50169700.0,1,7381706,159646
37,2021-03-23,24.0,23.26000022888184,50169700.0,-3.9636627237364497,-3.083332379659017,44.56278925019845,7.0,0.0196494954859267,0.0175252257036643,0.0021242697822623,0.037174721189591,-5.932936605914962,-6.094421127857032,69271900.0,1,8690449,70788
38,2021-03-24,23.299999237060547,21.8799991607666,69271900.0,-5.932936605914962,-6.094421127857032,50.82383231103755,8.0,0.0264400377714825,0.0169971671388102,0.0094428706326723,0.0434372049102927,3.1992723482121344,6.509429769356574,74592600.0,0,12119871,99366
39,2021-03-25,21.200000762939453,22.57999992370605,74592600.0,3.1992723482121344,6.509429769356574,43.14267102745728,13.0,0.0101522842639593,0.0279187817258883,-0.0177664974619289,0.0380710659898477,0.0,-0.2209422842013624,57689500.0,0,12342125,137461
40,2021-03-26,22.6299991607666,22.57999992370605,57689500.0,0.0,-0.2209422842013624,42.00536889615034,3.0,0.0452586206896551,0.0193965517241379,0.0258620689655172,0.0646551724137931,1.4266055214979143,3.18352193700892,52039700.0,0,10705793,143043
41,2021-03-29,21.36000061035156,22.040000915527344,52039700.0,1.4266055214979143,3.18352193700892,42.49090761083126,8.0,0.0282457879088206,0.0128840436075322,0.0153617443012884,0.0411298315163528,5.671506116496428,3.511115180121528,61458500.0,0,11346859,169967
42,2021-03-30,22.5,23.290000915527344,61458500.0,5.671506116496428,3.511115180121528,49.06628410494377,6.0,0.0,0.0061538461538461,-0.0061538461538461,0.0061538461538461,,,,0,10255000,140414
